raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,status,is_dnf,driver_recent_form,constructor_recent_form,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,qualifying_position,driver_recent_qualifying_form
910,2014,11,828,207,19,22,3,Accident,1,15.8,16.75,12.794050599798199,16.6,0.4,20.0,21.6
911,2014,13,817,9,5,1,1,Finished,0,3.55,4.7,13.333333333333334,7.375,0.14754098360655737,5.0,5.6
911,2014,13,3,131,1,2,1,Finished,0,4.25,8.600000000000001,7.571428571428571,5.636363636363637,0.17721518987341772,1.0,1.4
911,2014,13,822,3,6,3,1,Finished,0,4.85,13.5,15.0,9.803571428571429,0.1,6.0,5.6
911,2014,13,8,6,8,4,1,Finished,0,11.5,12.5,9.0,9.635593220338983,0.25365853658536586,8.0,13.4
911,2014,13,20,9,3,5,1,Finished,0,8.3,4.05,6.857142857142857,7.0,0.183206106870229,3.0,5.2
911,2014,13,18,1,10,6,1,Finished,0,6.749999999999999,8.350000000000001,11.5,7.963636363636364,0.2423076923076923,10.0,8.4
911,2014,13,4,6,4,7,1,Finished,0,5.250000000000001,6.050000000000001,11.1,9.588235294117647,0.15789473684210525,4.0,8.4
911,2014,13,815,10,13,8,1,Finished,0,10.450000000000001,11.55,17.333333333333332,9.916666666666666,0.25,13.0,10.8
911,2014,13,826,5,11,9,1,Finished,0,16.65,12.55,12.794050599798199,13.428571428571429,0.36363636363636365,11.0,10.0
911,2014,13,807,10,18,10,1,Finished,0,8.15,10.950000000000001,10.333333333333334,9.76923076923077,0.15942028985507245,18.0,8.6
911,2014,13,818,5,12,11,1,Finished,0,11.9,13.85,10.0,13.133333333333333,0.28,12.0,10.8
911,2014,13,825,1,7,12,1,Finished,0,8.5,8.75,12.794050599798199,7.928571428571429,0.09090909090909091,7.0,7.4
911,2014,13,13,3,9,13,1,Finished,0,11.650000000000002,8.15,6.222222222222222,9.68421052631579,0.18137254901960784,9.0,6.6
911,2014,13,16,15,14,14,1,Finished,0,13.399999999999999,17.15,9.833333333333334,12.53125,0.3333333333333333,14.0,15.6
911,2014,13,821,15,20,15,1,Finished,0,16.450000000000003,15.100000000000003,14.0,12.575757575757576,0.3,20.0,16.4
911,2014,13,820,206,19,16,11,+1 Lap,0,18.35,15.799999999999999,19.0,17.0,0.03333333333333333,19.0,18.4
911,2014,13,828,207,22,17,11,+1 Lap,0,19.349999999999998,18.3,12.794050599798199,17.25,0.45454545454545453,22.0,21.2
911,2014,13,824,206,16,18,6,Gearbox,1,17.65,15.7,18.0,16.8,0.16666666666666666,16.0,16.8
911,2014,13,1,131,2,19,31,Retired,1,8.05,2.2,10.714285714285714,5.333333333333333,0.15714285714285714,2.0,10.8
911,2014,13,154,208,15,20,31,Retired,1,15.5,16.35,16.666666666666668,14.0,0.3392857142857143,15.0,14.2
911,2014,13,813,208,17,21,26,Mechanical,1,15.650000000000002,16.1,15.666666666666666,15.2,0.30434782608695654,17.0,17.4
911,2014,13,827,207,21,22,131,Power Unit,1,12.794050599798199,17.5,12.794050599798199,17.2,0.0,21.0,11.195826186392225
912,2014,14,1,131,1,1,1,Finished,0,3.7,4.65,8.285714285714286,7.8,0.16312056737588654,1.0,10.8
912,2014,14,3,131,2,2,1,Finished,0,5.650000000000001,4.5,12.375,7.375,0.1761006289308176,2.0,1.4
912,2014,14,13,3,4,3,1,Finished,0,11.95,12.850000000000001,9.1,9.873239436619718,0.18048780487804877,4.0,7.4
912,2014,14,822,3,3,4,1,Finished,0,3.0999999999999996,6.05,15.0,9.777777777777779,0.0967741935483871,3.0,6.0
912,2014,14,817,9,9,5,1,Finished,0,5.049999999999999,4.300000000000001,11.666666666666666,11.722222222222221,0.14516129032258066,9.0,5.4
912,2014,14,20,9,8,6,1,Finished,0,11.45,3.3,7.857142857142857,11.368421052631579,0.18181818181818182,8.0,5.2
912,2014,14,815,10,10,7,1,Finished,0,9.350000000000001,13.55,10.333333333333334,15.166666666666666,0.2463768115942029,10.0,10.8
912,2014,14,18,1,6,8,1,Finished,0,8.200000000000001,9.7,9.714285714285714,10.10989010989011,0.2413793103448276,6.0,8.6
912,2014,14,8,6,11,9,1,Finished,0,12.15,6.900000000000001,7.454545454545454,8.868131868131869,0.2524271844660194,12.0,13.0
912,2014,14,825,1,5,10,1,Finished,0,8.3,9.900000000000002,12.794050599798199,10.08695652173913,0.08333333333333333,5.0,6.4
912,2014,14,826,5,21,11,1,Finished,0,16.35,14.35,12.794050599798199,13.6875,0.3333333333333333,11.0,9.2
912,2014,14,807,10,13,12,1,Finished,0,9.649999999999999,15.5,11.0,14.538461538461538,0.15714285714285714,14.0,10.0
912,2014,14,818,5,12,13,1,Finished,0,14.45,10.649999999999999,22.5,13.529411764705882,0.27450980392156865,13.0,11.6
912,2014,14,813,208,16,14,11,+1 Lap,0,14.250000000000002,18.900000000000002,12.0,9.25,0.3142857142857143,17.0,17.4
912,2014,14,16,15,14,15,11,+1 Lap,0,13.799999999999999,15.800000000000002,15.5,11.941176470588236,0.3305785123966942,15.0,15.2
912,2014,14,154,208,17,16,11,+1 Lap,0,15.850000000000001,16.95,11.5,10.2,0.3508771929824561,18.0,14.4
912,2014,14,155,207,18,17,11,+1 Lap,0,16.849999999999998,18.9,17.0,16.0,0.28169014084507044,19.0,20.0
912,2014,14,824,206,19,18,11,+1 Lap,0,15.05,16.35,19.0,18.0,0.1935483870967742,20.0,16.2
912,2014,14,821,15,15,19,12,+2 Laps,0,17.900000000000002,13.75,13.0,12.028571428571428,0.2903225806451613,16.0,16.0
912,2014,14,828,207,22,20,12,+2 Laps,0,18.549999999999997,19.15,12.794050599798199,16.2,0.4166666666666667,22.0,21.4
912,2014,14,4,6,7,21,5,Engine,1,5.15,4.5,6.416666666666667,8.868852459016393,0.1572052401746725,7.0,7.8
912,2014,14,820,206,20,22,3,Accident,1,16.55,16.0,20.0,18.0,0.03225806451612903,21.0,18.6
913,2014,15,1,131,1,1,1,Finished,0,3.6,5.25,9.5,10.375,0.1619718309859155,1.0,9.2
913,2014,15,20,9,4,2,1,Finished,0,5.15,4.9,2.3333333333333335,6.916666666666667,0.18045112781954886,4.0,4.2
913,2014,15,817,9,3,3,1,Finished,0,3.45,3.2,16.666666666666668,6.538461538461538,0.14285714285714285,3.0,6.2
913,2014,15,4,6,5,4,1,Finished,0,6.75,7.450000000000001,2.3333333333333335,7.666666666666667,0.1608695652173913,5.0,8.4
913,2014,15,13,3,6,5,1,Finished,0,16.25,6.6000000000000005,8.8,11.166666666666666,0.1796116504854369,6.0,8.0
913,2014,15,818,5,12,6,1,Finished,0,11.0,11.9,17.0,14.333333333333334,0.2692307692307692,12.0,11.2
913,2014,15,815,10,15,7,1,Finished,0,11.25,13.399999999999999,9.333333333333334,13.166666666666666,0.24285714285714285,15.0,10.6
913,2014,15,8,6,7,8,1,Finished,0,13.750000000000002,7.200000000000001,8.5,7.384615384615385,0.25120772946859904,7.0,13.8
913,2014,15,807,10,13,9,1,Finished,0,10.149999999999999,8.65,11.0,12.692307692307692,0.15492957746478872,13.0,10.8
913,2014,15,825,1,9,10,1,Finished,0,9.05,9.900000000000002,12.794050599798199,7.666666666666667,0.07692307692307693,9.0,6.2
913,2014,15,822,3,8,11,1,Finished,0,3.1999999999999997,5.800000000000001,13.0,10.692307692307692,0.09375,8.0,6.2
913,2014,15,813,208,18,12,1,Finished,0,15.25,19.55,14.666666666666666,9.25,0.30985915492957744,18.0,18.0
913,2014,15,154,208,16,13,1,Finished,0,16.8,18.15,16.0,9.8,0.3448275862068966,16.0,14.8
913,2014,15,826,5,10,14,1,Finished,0,12.7,9.9,12.794050599798199,13.692307692307692,0.3076923076923077,10.0,10.0
913,2014,15,828,207,22,15,1,Finished,0,19.1,20.05,12.794050599798199,17.25,0.38461538461538464,22.0,21.4
913,2014,15,824,206,19,16,1,Finished,0,15.200000000000003,17.1,18.0,15.75,0.1875,19.0,16.4
913,2014,15,820,206,21,17,11,+1 Lap,0,16.85,17.400000000000002,17.0,15.8,0.0625,21.0,18.6
913,2014,15,18,1,11,18,31,Retired,1,6.499999999999999,8.600000000000001,4.833333333333333,7.846153846153846,0.24045801526717558,11.0,7.4
913,2014,15,16,15,17,19,34,Water pressure,1,14.5,15.950000000000001,12.4,13.375,0.32786885245901637,17.0,14.8
913,2014,15,821,15,14,20,10,Electrical,1,17.45,15.400000000000002,12.0,14.0,0.28125,14.0,15.6
913,2014,15,3,131,2,21,10,Electrical,1,8.45,6.0,5.666666666666667,9.333333333333334,0.175,2.0,1.2
913,2014,15,155,207,20,22,131,Power Unit,1,16.05,18.35,16.0,16.8,0.2777777777777778,20.0,19.8
914,2014,22,1,131,2,1,1,Finished,0,5.0,10.35,7.6,12.75,0.16083916083916083,2.0,8.2
914,2014,22,3,131,1,2,1,Finished,0,4.0,3.2500000000000004,12.333333333333334,11.444444444444445,0.18012422360248448,1.0,1.4
914,2014,22,20,9,9,3,1,Finished,0,4.8999999999999995,4.65,1.4,6.428571428571429,0.1791044776119403,9.0,4.6
914,2014,22,817,9,6,4,1,Finished,0,3.6000000000000005,4.3999999999999995,15.0,6.2,0.140625,6.0,5.2
914,2014,22,18,1,8,5,1,Finished,0,9.2,11.100000000000001,5.0,7.1,0.24334600760456274,8.0,9.0
914,2014,22,822,3,3,6,1,Finished,0,4.75,8.15,17.0,10.06,0.09090909090909091,3.0,4.4
914,2014,22,13,3,4,7,1,Finished,0,12.8,4.65,10.0,9.980392156862745,0.178743961352657,4.0,5.6
914,2014,22,807,10,13,8,1,Finished,0,11.4,9.15,11.0,13.5,0.1527777777777778,14.0,12.6
914,2014,22,818,5,20,9,1,Finished,0,11.0,11.1,12.5,14.75,0.2641509433962264,11.0,11.6
914,2014,22,815,10,11,10,11,+1 Lap,0,11.349999999999998,8.55,15.0,13.0,0.23943661971830985,12.0,12.2
914,2014,22,826,5,12,11,11,+1 Lap,0,15.35,10.850000000000001,12.794050599798199,14.307692307692308,0.2857142857142857,13.0,10.2
914,2014,22,8,6,10,12,11,+1 Lap,0,8.200000000000001,9.400000000000002,5.888888888888889,8.86,0.25,10.0,11.2
914,2014,22,821,15,15,13,11,+1 Lap,0,16.0,16.5,7.0,10.970588235294118,0.30303030303030304,16.0,15.6
914,2014,22,825,1,7,14,11,+1 Lap,0,10.399999999999999,9.5,12.794050599798199,7.0588235294117645,0.07142857142857142,7.0,7.0
914,2014,22,154,208,16,15,11,+1 Lap,0,19.55,16.8,12.666666666666666,8.25,0.3389830508474576,18.0,15.8
914,2014,22,813,208,22,16,11,+1 Lap,0,13.8,14.200000000000003,12.666666666666666,9.6,0.3055555555555556,17.0,18.6
914,2014,22,828,207,17,17,11,+1 Lap,0,18.75,19.75,12.794050599798199,17.75,0.35714285714285715,19.0,21.6
914,2014,22,820,206,21,18,11,+1 Lap,0,17.1,18.3,19.0,19.25,0.06060606060606061,22.0,20.2
914,2014,22,155,207,19,19,11,+1 Lap,0,16.599999999999998,17.95,7.666666666666667,17.6,0.2876712328767123,21.0,19.8
914,2014,22,824,206,18,20,3,Accident,1,15.85,18.6,22.0,19.0,0.18181818181818182,20.0,17.8
914,2014,22,16,15,14,21,3,Accident,1,15.850000000000001,16.9,14.0,11.028571428571428,0.3333333333333333,15.0,15.0
914,2014,22,4,6,5,22,40,Electronics,1,6.050000000000001,11.45,8.0,8.92156862745098,0.16017316017316016,5.0,5.6
915,2014,71,1,131,1,1,1,Finished,0,6.3,4.5,12.794050599798199,12.794050599798199,0.1597222222222222,1.0,5.4
915,2014,71,3,131,2,2,1,Finished,0,4.7,6.1000000000000005,12.794050599798199,1.0,0.17901234567901234,2.0,1.4
915,2014,71,822,3,3,3,1,Finished,0,6.25,5.8,12.794050599798199,12.794050599798199,0.08823529411764706,3.0,4.6
915,2014,71,18,1,4,4,1,Finished,0,9.0,11.1,12.794050599798199,12.794050599798199,0.24242424242424243,4.0,8.4
915,2014,71,825,1,11,5,1,Finished,0,11.700000000000001,11.05,12.794050599798199,4.0,0.06666666666666667,6.0,7.6
915,2014,71,4,6,7,6,1,Finished,0,8.3,14.0,12.794050599798199,12.794050599798199,0.16379310344827586,8.0,5.2
915,2014,71,817,9,6,7,1,Finished,0,2.1,4.050000000000001,12.794050599798199,12.794050599798199,0.13846153846153847,7.0,5.4
915,2014,71,20,9,10,8,1,Finished,0,5.450000000000001,3.1,12.794050599798199,7.0,0.17777777777777778,11.0,5.2
915,2014,71,8,6,8,9,1,Finished,0,6.75,8.200000000000001,12.794050599798199,6.0,0.24880382775119617,9.0,10.8
915,2014,71,815,10,12,10,1,Finished,0,12.350000000000001,9.700000000000001,12.794050599798199,12.794050599798199,0.2361111111111111,13.0,12.6
915,2014,71,13,3,18,11,1,Finished,0,6.9,6.65,12.794050599798199,3.0,0.1778846153846154,18.0,5.8
915,2014,71,807,10,17,12,1,Finished,0,14.000000000000002,8.25,12.794050599798199,10.0,0.1506849315068493,12.0,13.6
915,2014,71,818,5,9,13,1,Finished,0,9.799999999999999,10.8,12.794050599798199,12.794050599798199,0.25925925925925924,10.0,11.2
915,2014,71,826,5,5,14,11,+1 Lap,0,12.0,9.65,12.794050599798199,13.0,0.26666666666666666,5.0,11.2
915,2014,71,821,15,13,15,11,+1 Lap,0,16.7,18.750000000000004,12.794050599798199,12.794050599798199,0.29411764705882354,14.0,16.0
915,2014,71,16,15,14,16,11,+1 Lap,0,14.15,18.150000000000002,12.794050599798199,15.0,0.3387096774193548,15.0,14.6
915,2014,71,154,208,15,17,11,+1 Lap,0,18.6,14.45,12.794050599798199,12.794050599798199,0.3333333333333333,16.0,16.4
915,2014,71,813,208,21,18,11,+1 Lap,0,15.35,13.600000000000001,12.794050599798199,17.0,0.3013698630136986,20.0,18.2
915,2014,71,828,207,16,19,12,+2 Laps,0,19.25,18.65,12.794050599798199,12.794050599798199,0.3333333333333333,17.0,21.0
915,2014,71,155,207,19,20,23,Brakes,1,17.549999999999997,17.85,12.794050599798199,19.0,0.28378378378378377,19.0,19.6
915,2014,71,820,206,20,21,22,Suspension,1,17.2,19.150000000000002,12.794050599798199,12.794050599798199,0.058823529411764705,21.0,20.4
916,2014,69,1,131,2,1,1,Finished,0,8.2,9.25,2.5,10.5,0.15862068965517243,2.0,1.4
916,2014,69,3,131,1,2,1,Finished,0,4.8500000000000005,1.35,11.0,8.6,0.17791411042944785,1.0,1.6
916,2014,69,817,9,5,3,1,Finished,0,3.1999999999999997,4.050000000000001,11.5,7.25,0.13636363636363635,5.0,6.0
916,2014,69,13,3,4,4,1,Finished,0,8.5,8.35,8.5,11.0,0.17703349282296652,4.0,8.2
916,2014,69,822,3,3,5,1,Finished,0,4.75,6.100000000000001,8.0,9.6,0.08571428571428572,3.0,4.6
916,2014,69,4,6,6,6,1,Finished,0,11.450000000000001,11.0,4.0,6.25,0.1630901287553648,6.0,5.8
916,2014,69,20,9,18,7,1,Finished,0,4.8999999999999995,4.35,1.5,6.4,0.17647058823529413,17.0,7.0
916,2014,69,825,1,7,8,1,Finished,0,10.700000000000001,11.45,12.794050599798199,5.75,0.0625,8.0,6.8
916,2014,69,818,5,14,10,1,Finished,0,10.750000000000002,12.200000000000001,18.0,14.75,0.2545454545454545,15.0,11.6
916,2014,69,813,208,10,9,1,Finished,0,17.099999999999998,14.850000000000001,13.0,7.5,0.2972972972972973,11.0,17.8
916,2014,69,154,208,16,11,11,+1 Lap,0,17.15,15.250000000000002,4.5,7.8,0.32786885245901637,18.0,16.6
916,2014,69,18,1,12,12,11,+1 Lap,0,8.0,7.3999999999999995,7.5,6.2,0.24150943396226415,7.0,7.8
916,2014,69,8,6,8,13,11,+1 Lap,0,7.15,12.700000000000001,6.0,6.2,0.24761904761904763,9.0,9.2
916,2014,69,821,15,15,14,11,+1 Lap,0,16.55,17.5,14.0,11.25,0.2857142857142857,16.0,16.0
916,2014,69,826,5,17,15,11,+1 Lap,0,10.95,10.7,12.794050599798199,13.8,0.25,14.0,10.0
916,2014,69,807,10,13,16,5,Engine,1,10.350000000000001,9.3,7.0,15.25,0.14864864864864866,13.0,14.2
916,2014,69,815,10,11,17,130,Collision damage,1,8.0,10.0,9.0,15.4,0.2328767123287671,12.0,12.6
916,2014,69,16,15,9,18,4,Collision,1,15.9,15.7,22.0,11.8,0.336,10.0,15.2
917,2014,18,3,131,1,1,1,Finished,0,6.75,1.6500000000000001,10.875,8.875,0.17682926829268292,1.0,1.6
917,2014,18,1,131,2,2,1,Finished,0,1.0,1.35,10.0,8.0,0.15753424657534246,2.0,1.4
917,2014,18,13,3,3,3,1,Finished,0,5.0,6.1000000000000005,6.9,11.090909090909092,0.1761904761904762,3.0,7.2
917,2014,18,18,1,5,4,1,Finished,0,10.05,9.350000000000001,8.0,8.031746031746032,0.24060150375939848,5.0,7.2
917,2014,18,20,9,6,5,1,Finished,0,4.8500000000000005,5.55,5.142857142857143,7.833333333333333,0.17518248175182483,6.0,9.8
917,2014,18,4,6,8,6,1,Finished,0,13.899999999999999,13.55,5.666666666666667,6.790322580645161,0.1623931623931624,8.0,6.2
917,2014,18,8,6,10,7,1,Finished,0,9.6,7.450000000000001,5.5,6.777777777777778,0.24644549763033174,10.0,9.4
917,2014,18,807,10,12,8,1,Finished,0,11.049999999999999,11.600000000000001,7.0,13.5,0.16,12.0,13.2
917,2014,18,825,1,7,9,1,Finished,0,9.9,5.65,12.794050599798199,7.96875,0.058823529411764705,7.0,7.0
917,2014,18,822,3,4,10,11,+1 Lap,0,6.05,5.35,21.0,10.946428571428571,0.08333333333333333,4.0,4.0
917,2014,18,826,5,17,11,11,+1 Lap,0,12.450000000000001,12.25,12.794050599798199,11.6875,0.23529411764705882,14.0,10.6
917,2014,18,813,208,16,12,11,+1 Lap,0,13.700000000000003,15.35,20.333333333333332,16.75,0.29333333333333333,18.0,16.6
917,2014,18,818,5,15,13,11,+1 Lap,0,10.350000000000001,12.799999999999999,11.5,11.647058823529411,0.25,16.0,12.2
917,2014,18,821,15,11,14,11,+1 Lap,0,17.45,17.75,12.0,13.117647058823529,0.2777777777777778,11.0,15.2
917,2014,18,815,10,18,15,11,+1 Lap,0,8.75,11.900000000000002,14.333333333333334,13.076923076923077,0.24324324324324326,17.0,12.4
917,2014,18,16,15,13,16,11,+1 Lap,0,17.3,15.3,13.333333333333334,13.142857142857142,0.3412698412698413,13.0,14.4
917,2014,18,154,208,14,17,18,+8 Laps,0,14.700000000000001,14.95,18.666666666666668,15.8,0.3225806451612903,15.0,17.2
917,2014,18,817,9,9,18,22,Suspension,1,4.35,6.450000000000001,14.333333333333334,7.684210526315789,0.13432835820895522,9.0,6.0
918,2014,24,1,131,2,1,1,Finished,0,1.1,1.6500000000000001,10.0,10.5,0.1564625850340136,2.0,1.6
918,2014,24,13,3,4,2,1,Finished,0,6.1000000000000005,7.45,7.5,11.5,0.17535545023696683,4.0,7.0
918,2014,24,822,3,3,3,1,Finished,0,7.8500000000000005,4.5,15.0,10.636363636363637,0.08108108108108109,3.0,4.2
918,2014,24,817,9,20,4,1,Finished,0,5.35,7.3,15.666666666666666,6.6,0.14705882352941177,,6.0
918,2014,24,18,1,6,5,1,Finished,0,10.65,7.1000000000000005,5.0,8.5,0.2397003745318352,6.0,7.0
918,2014,24,807,10,12,6,1,Finished,0,9.8,13.650000000000002,18.0,13.5,0.15789473684210525,12.0,12.8
918,2014,24,815,10,11,7,1,Finished,0,10.0,13.95,11.666666666666666,12.818181818181818,0.24,11.0,13.8
918,2014,24,20,9,19,8,1,Finished,0,3.95,5.9,6.0,6.363636363636363,0.17391304347826086,,9.4
918,2014,24,4,6,8,9,1,Finished,0,9.2,8.35,6.0,7.4,0.16170212765957448,8.0,6.4
918,2014,24,8,6,7,10,1,Finished,0,9.549999999999999,8.15,11.666666666666666,7.545454545454546,0.24528301886792453,7.0,9.0
918,2014,24,825,1,9,11,1,Finished,0,9.950000000000001,8.2,12.794050599798199,8.181818181818182,0.05555555555555555,9.0,7.4
918,2014,24,818,5,10,12,1,Finished,0,8.9,12.750000000000002,14.5,14.4,0.24561403508771928,10.0,12.8
918,2014,24,154,208,18,13,11,+1 Lap,0,14.3,14.0,13.666666666666666,11.5,0.31746031746031744,14.0,16.6
918,2014,24,3,131,1,14,11,+1 Lap,0,9.5,1.35,9.0,9.444444444444445,0.17575757575757575,1.0,1.4
918,2014,24,821,15,14,15,11,+1 Lap,0,16.3,15.6,13.0,11.75,0.2702702702702703,15.0,14.2
918,2014,24,16,15,13,16,11,+1 Lap,0,18.650000000000002,15.3,12.0,12.11111111111111,0.33858267716535434,13.0,14.0
918,2014,24,829,207,17,17,11,+1 Lap,0,12.794050599798199,19.8,12.794050599798199,16.5,0.0,18.0,11.195826186392225
918,2014,24,155,207,16,18,31,Retired,1,18.65,18.099999999999998,9.0,16.6,0.29333333333333333,17.0,19.4
918,2014,24,813,208,15,19,131,Power Unit,1,13.600000000000001,11.149999999999999,10.0,11.8,0.2894736842105263,16.0,16.8
918,2014,24,826,5,5,20,131,Power Unit,1,13.05,11.900000000000002,12.794050599798199,14.181818181818182,0.2222222222222222,5.0,11.2
926,2015,1,1,131,1,1,1,Finished,0,1.1,2.8500000000000005,7.375,12.8,0.1554054054054054,1.0,1.8
926,2015,1,3,131,2,2,1,Finished,0,3.1000000000000005,2.5500000000000003,10.222222222222221,11.727272727272727,0.1746987951807229,2.0,1.2
926,2015,1,20,6,4,3,1,Finished,0,5.55,9.65,10.571428571428571,7.7105263157894735,0.17266187050359713,4.0,10.75
926,2015,1,13,3,3,4,1,Finished,0,6.65,4.75,12.583333333333334,11.0,0.17452830188679244,3.0,6.6
926,2015,1,831,15,10,5,1,Finished,0,12.794050599798199,16.2,12.794050599798199,13.1,0.0,11.0,11.195826186392225
926,2015,1,817,9,6,6,11,+1 Lap,0,6.0,7.95,16.666666666666668,10.65,0.14492753623188406,7.0,6.75
926,2015,1,807,10,13,7,11,+1 Lap,0,10.0,12.35,18.0,11.714285714285714,0.15584415584415584,14.0,12.6
926,2015,1,828,15,15,8,11,+1 Lap,0,17.65,13.950000000000001,17.0,12.838709677419354,0.3125,16.0,20.4
926,2015,1,832,5,7,9,11,+1 Lap,0,12.794050599798199,13.899999999999999,12.794050599798199,12.277777777777779,0.0,8.0,11.195826186392225
926,2015,1,815,10,14,10,11,+1 Lap,0,11.25,9.249999999999998,12.75,11.4,0.23684210526315788,15.0,13.0
926,2015,1,18,1,16,11,12,+2 Laps,0,5.7,8.75,9.066666666666666,7.5,0.23880597014925373,17.0,6.0
926,2015,1,8,6,5,12,36,Wheel,1,10.7,6.8,6.75,7.589743589743589,0.24413145539906103,5.0,9.0
926,2015,1,830,5,11,13,5,Engine,1,12.794050599798199,12.35,12.794050599798199,12.105263157894736,0.0,12.0,11.195826186392225
926,2015,1,154,208,8,14,75,Power loss,1,14.900000000000002,13.15,15.333333333333334,11.666666666666666,0.3125,9.0,16.2
926,2015,1,813,208,9,15,3,Accident,1,15.35,14.3,17.5,12.0,0.2987012987012987,10.0,16.4
926,2015,1,826,9,12,16,54,Withdrew,1,13.25,8.5,9.0,10.428571428571429,0.2631578947368421,13.0,10.2
926,2015,1,825,1,17,17,54,Withdrew,1,10.05,6.799999999999999,2.0,7.589743589743589,0.05263157894736842,18.0,7.4
926,2015,1,822,3,0,18,54,Withdrew,1,5.2,4.7,9.5,10.820512820512821,0.07894736842105263,6.0,3.2
927,2015,2,20,6,2,1,1,Finished,0,6.8,8.05,7.142857142857143,6.65625,0.17142857142857143,2.0,9.5
927,2015,2,1,131,1,2,1,Finished,0,1.1500000000000001,3.4500000000000006,4.375,7.8,0.15436241610738255,1.0,1.6
927,2015,2,3,131,3,3,1,Finished,0,3.0500000000000003,4.45,10.666666666666666,7.2727272727272725,0.17365269461077845,3.0,1.4
927,2015,2,8,6,11,4,1,Finished,0,10.099999999999998,7.85,10.916666666666666,6.484848484848484,0.24766355140186916,11.0,8.0
927,2015,2,822,3,8,5,1,Finished,0,6.05,7.15,9.5,12.53125,0.10256410256410256,9.0,3.8
927,2015,2,13,3,7,6,1,Finished,0,6.450000000000001,4.45,8.416666666666666,12.303030303030303,0.17370892018779344,7.0,6.4
927,2015,2,830,5,6,7,1,Finished,0,12.794050599798199,13.4,12.794050599798199,13.777777777777779,1.0,6.0,12.0
927,2015,2,832,5,15,8,11,+1 Lap,0,12.794050599798199,13.15,12.794050599798199,13.421052631578947,0.0,15.0,8.0
927,2015,2,826,9,5,9,11,+1 Lap,0,14.600000000000001,11.599999999999998,10.0,8.2,0.3,5.0,10.2
927,2015,2,817,9,4,10,11,+1 Lap,0,7.25,7.0,15.333333333333334,8.238095238095237,0.14285714285714285,4.0,7.0
927,2015,2,154,208,10,11,11,+1 Lap,0,14.800000000000002,15.8,13.666666666666666,12.333333333333334,0.3230769230769231,8.0,14.4
927,2015,2,831,15,16,12,11,+1 Lap,0,12.794050599798199,13.850000000000001,12.794050599798199,13.208333333333334,0.0,16.0,11.0
927,2015,2,815,10,14,13,11,+1 Lap,0,12.2,10.25,13.5,14.071428571428571,0.23376623376623376,14.0,13.6
927,2015,2,807,10,13,14,11,+1 Lap,0,11.299999999999999,7.5,8.0,14.0,0.15384615384615385,13.0,12.6
927,2015,2,833,209,19,15,13,+3 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.0,19.0,11.195826186392225
927,2015,2,813,208,12,16,31,Retired,1,14.65,14.649999999999999,20.75,12.142857142857142,0.3076923076923077,12.0,15.0
927,2015,2,18,1,17,17,101,Turbo,1,6.799999999999999,9.3,8.933333333333334,8.53125,0.2379182156133829,17.0,7.8
927,2015,2,4,1,18,18,132,ERS,1,12.700000000000001,9.8,7.076923076923077,8.787878787878787,0.16101694915254236,18.0,7.0
927,2015,2,828,15,9,19,20,Spun off,1,17.0,12.75,14.0,13.16,0.29411764705882354,10.0,19.2
927,2015,2,829,209,0,20,69,Fuel system,1,12.794050599798199,12.794050599798199,12.794050599798199,15.0,0.0,,18.0
928,2015,17,1,131,1,1,1,Finished,0,1.35,6.65,4.5,7.6,0.15333333333333332,1.0,1.6
928,2015,17,3,131,2,2,1,Finished,0,3.6500000000000004,1.6,9.666666666666666,7.0,0.17261904761904762,2.0,1.6
928,2015,17,20,6,3,3,1,Finished,0,5.65,7.05,4.5,7.636363636363637,0.1702127659574468,3.0,7.25
928,2015,17,8,6,6,4,1,Finished,0,10.049999999999999,5.050000000000001,7.111111111111111,7.434782608695652,0.24651162790697675,6.0,8.4
928,2015,17,13,3,4,5,1,Finished,0,3.65,6.0,9.545454545454545,12.363636363636363,0.17289719626168223,4.0,4.2
928,2015,17,822,3,5,6,1,Finished,0,7.25,7.949999999999999,10.0,12.043478260869565,0.1,5.0,5.0
928,2015,17,154,208,8,7,1,Finished,0,13.1,16.05,12.0,11.0,0.3181818181818182,8.0,12.8
928,2015,17,831,15,9,8,1,Finished,0,12.794050599798199,11.950000000000001,12.794050599798199,13.642857142857142,0.0,9.0,13.5
928,2015,17,817,9,7,9,1,Finished,0,7.9,9.0,9.333333333333334,7.05,0.14084507042253522,7.0,6.25
928,2015,17,828,15,10,10,11,+1 Lap,0,15.8,8.5,20.0,13.266666666666667,0.3333333333333333,10.0,16.8
928,2015,17,815,10,15,11,11,+1 Lap,0,13.900000000000002,8.75,12.0,14.142857142857142,0.23076923076923078,15.0,13.8
928,2015,17,4,1,18,12,11,+1 Lap,0,7.500000000000001,13.2,4.181818181818182,7.409090909090909,0.16455696202531644,18.0,9.6
928,2015,17,832,5,14,13,11,+1 Lap,0,12.794050599798199,13.7,12.794050599798199,12.277777777777779,0.0,14.0,11.5
928,2015,17,18,1,17,14,11,+1 Lap,0,9.350000000000001,14.2,5.545454545454546,7.608695652173913,0.24074074074074073,17.0,10.4
